p_company_name,p_venue_name,date,p_year,p_week_number,weekday,reservations
PALLAPIZZA,VITORIA,2024-09-10,2024,37,1,5
PALLAPIZZA,ZARAGOZA,2024-09-10,2024,37,1,3
PALLAPIZZA,PAMPLONA,2024-09-11,2024,37,2,9
PALLAPIZZA,BILBAO,2024-09-11,2024,37,2,9
PALLAPIZZA,BURGOS,2024-09-11,2024,37,2,5
PALLAPIZZA,VITORIA,2024-09-11,2024,37,2,1
PALLAPIZZA,ZARAGOZA,2024-09-11,2024,37,2,2
PALLAPIZZA,PAMPLONA,2024-09-12,2024,37,3,8
PALLAPIZZA,BILBAO,2024-09-12,2024,37,3,7
PALLAPIZZA,BURGOS,2024-09-12,2024,37,3,8
PALLAPIZZA,VITORIA,2024-09-12,2024,37,3,2
PALLAPIZZA,ZARAGOZA,2024-09-12,2024,37,3,6
PALLAPIZZA,PAMPLONA,2024-09-13,2024,37,4,20
PALLAPIZZA,BILBAO,2024-09-13,2024,37,4,9
PALLAPIZZA,BURGOS,2024-09-13,2024,37,4,1
PALLAPIZZA,VITORIA,2024-09-13,2024,37,4,12
PALLAPIZZA,ZARAGOZA,2024-09-13,2024,37,4,9
PALLAPIZZA,PAMPLONA,2024-09-14,2024,37,5,6
PALLAPIZZA,BILBAO,2024-09-14,2024,37,5,12
PALLAPIZZA,BURGOS,2024-09-14,2024,37,5,11
PALLAPIZZA,VITORIA,2024-09-14,2024,37,5,9
PALLAPIZZA,ZARAGOZA,2024-09-14,2024,37,5,2
PALLAPIZZA,PAMPLONA,2024-09-15,2024,37,6,1
PALLAPIZZA,BILBAO,2024-09-15,2024,37,6,6
PALLAPIZZA,BURGOS,2024-09-15,2024,37,6,15
PALLAPIZZA,VITORIA,2024-09-15,2024,37,6,4
PALLAPIZZA,ZARAGOZA,2024-09-15,2024,37,6,3
PALLAPIZZA,PAMPLONA,2024-09-16,2024,38,0,6
PALLAPIZZA,BILBAO,2024-09-16,2024,38,0,2
PALLAPIZZA,BURGOS,2024-09-16,2024,38,0,5
PALLAPIZZA,VITORIA,2024-09-16,2024,38,0,1
PALLAPIZZA,ZARAGOZA,2024-09-16,2024,38,0,5
PALLAPIZZA,PAMPLONA,2024-09-17,2024,38,1,9
PALLAPIZZA,BILBAO,2024-09-17,2024,38,1,0
PALLAPIZZA,BURGOS,2024-09-17,2024,38,1,2
PALLAPIZZA,VITORIA,2024-09-17,2024,38,1,2
PALLAPIZZA,ZARAGOZA,2024-09-17,2024,38,1,8
PALLAPIZZA,PAMPLONA,2024-09-18,2024,38,2,1
PALLAPIZZA,BILBAO,2024-09-18,2024,38,2,4
PALLAPIZZA,BURGOS,2024-09-18,2024,38,2,2
PALLAPIZZA,VITORIA,2024-09-18,2024,38,2,3
PALLAPIZZA,ZARAGOZA,2024-09-18,2024,38,2,5
PALLAPIZZA,PAMPLONA,2024-09-19,2024,38,3,8
PALLAPIZZA,BILBAO,2024-09-19,2024,38,3,6
PALLAPIZZA,BURGOS,2024-09-19,2024,38,3,7
PALLAPIZZA,VITORIA,2024-09-19,2024,38,3,1
PALLAPIZZA,ZARAGOZA,2024-09-19,2024,38,3,3
PALLAPIZZA,PAMPLONA,2024-09-20,2024,38,4,20
PALLAPIZZA,BILBAO,2024-09-20,2024,38,4,13
PALLAPIZZA,BURGOS,2024-09-20,2024,38,4,3
PALLAPIZZA,VITORIA,2024-09-20,2024,38,4,7
PALLAPIZZA,ZARAGOZA,2024-09-20,2024,38,4,13
PALLAPIZZA,PAMPLONA,2024-09-21,2024,38,5,17
PALLAPIZZA,BILBAO,2024-09-21,2024,38,5,16
PALLAPIZZA,BURGOS,2024-09-21,2024,38,5,0
PALLAPIZZA,VITORIA,2024-09-21,2024,38,5,5
PALLAPIZZA,ZARAGOZA,2024-09-21,2024,38,5,5
PALLAPIZZA,PAMPLONA,2024-09-22,2024,38,6,4
PALLAPIZZA,BILBAO,2024-09-22,2024,38,6,6
PALLAPIZZA,BURGOS,2024-09-22,2024,38,6,0
PALLAPIZZA,VITORIA,2024-09-22,2024,38,6,16
PALLAPIZZA,ZARAGOZA,2024-09-22,2024,38,6,16
PALLAPIZZA,PAMPLONA,2024-09-23,2024,39,0,8
PALLAPIZZA,BILBAO,2024-09-23,2024,39,0,10
PALLAPIZZA,BURGOS,2024-09-23,2024,39,0,2
PALLAPIZZA,VITORIA,2024-09-23,2024,39,0,2
PALLAPIZZA,ZARAGOZA,2024-09-23,2024,39,0,5
PALLAPIZZA,PAMPLONA,2024-09-24,2024,39,1,6
PALLAPIZZA,BILBAO,2024-09-24,2024,39,1,8
PALLAPIZZA,BURGOS,2024-09-24,2024,39,1,4
PALLAPIZZA,VITORIA,2024-09-24,2024,39,1,7
PALLAPIZZA,ZARAGOZA,2024-09-24,2024,39,1,7
PALLAPIZZA,PAMPLONA,2024-09-25,2024,39,2,9
PALLAPIZZA,BILBAO,2024-09-25,2024,39,2,0
PALLAPIZZA,BURGOS,2024-09-25,2024,39,2,3
PALLAPIZZA,VITORIA,2024-09-25,2024,39,2,10
PALLAPIZZA,ZARAGOZA,2024-09-25,2024,39,2,3
PALLAPIZZA,PAMPLONA,2024-09-26,2024,39,3,9
PALLAPIZZA,BILBAO,2024-09-26,2024,39,3,3
PALLAPIZZA,BURGOS,2024-09-26,2024,39,3,10
PALLAPIZZA,VITORIA,2024-09-26,2024,39,3,1
PALLAPIZZA,ZARAGOZA,2024-09-26,2024,39,3,2
PALLAPIZZA,PAMPLONA,2024-09-27,2024,39,4,0
PALLAPIZZA,BILBAO,2024-09-27,2024,39,4,19
PALLAPIZZA,BURGOS,2024-09-27,2024,39,4,19
PALLAPIZZA,VITORIA,2024-09-27,2024,39,4,14
PALLAPIZZA,ZARAGOZA,2024-09-27,2024,39,4,8
PALLAPIZZA,PAMPLONA,2024-09-28,2024,39,5,0
PALLAPIZZA,BILBAO,2024-09-28,2024,39,5,16
PALLAPIZZA,BURGOS,2024-09-28,2024,39,5,0
PALLAPIZZA,VITORIA,2024-09-28,2024,39,5,15
PALLAPIZZA,ZARAGOZA,2024-09-28,2024,39,5,14
PALLAPIZZA,PAMPLONA,2024-09-29,2024,39,6,6
PALLAPIZZA,BILBAO,2024-09-29,2024,39,6,11
PALLAPIZZA,BURGOS,2024-09-29,2024,39,6,13
PALLAPIZZA,VITORIA,2024-09-29,2024,39,6,6
PALLAPIZZA,ZARAGOZA,2024-09-29,2024,39,6,9
PALLAPIZZA,PAMPLONA,2024-09-30,2024,40,0,2
PALLAPIZZA,BILBAO,2024-09-30,2024,40,0,2
PALLAPIZZA,BURGOS,2024-09-30,2024,40,0,0
PALLAPIZZA,VITORIA,2024-09-30,2024,40,0,8
PALLAPIZZA,ZARAGOZA,2024-09-30,2024,40,0,8
PALLAPIZZA,PAMPLONA,2024-10-01,2024,40,1,4
PALLAPIZZA,BILBAO,2024-10-01,2024,40,1,3
PALLAPIZZA,BURGOS,2024-10-01,2024,40,1,1
PALLAPIZZA,VITORIA,2024-10-01,2024,40,1,6
PALLAPIZZA,ZARAGOZA,2024-10-01,2024,40,1,0
PALLAPIZZA,PAMPLONA,2024-10-02,2024,40,2,0
PALLAPIZZA,BILBAO,2024-10-02,2024,40,2,4
PALLAPIZZA,BURGOS,2024-10-02,2024,40,2,0
PALLAPIZZA,VITORIA,2024-10-02,2024,40,2,10
PALLAPIZZA,ZARAGOZA,2024-10-02,2024,40,2,6
PALLAPIZZA,PAMPLONA,2024-10-03,2024,40,3,9
PALLAPIZZA,BILBAO,2024-10-03,2024,40,3,0
PALLAPIZZA,BURGOS,2024-10-03,2024,40,3,3
PALLAPIZZA,VITORIA,2024-10-03,2024,40,3,9
PALLAPIZZA,ZARAGOZA,2024-10-03,2024,40,3,8
PALLAPIZZA,PAMPLONA,2024-10-04,2024,40,4,14
PALLAPIZZA,BILBAO,2024-10-04,2024,40,4,0
PALLAPIZZA,BURGOS,2024-10-04,2024,40,4,7
PALLAPIZZA,VITORIA,2024-10-04,2024,40,4,12
PALLAPIZZA,ZARAGOZA,2024-10-04,2024,40,4,15
PALLAPIZZA,PAMPLONA,2024-10-05,2024,40,5,15
PALLAPIZZA,BILBAO,2024-10-05,2024,40,5,1
PALLAPIZZA,BURGOS,2024-10-05,2024,40,5,13
PALLAPIZZA,VITORIA,2024-10-05,2024,40,5,0
PALLAPIZZA,ZARAGOZA,2024-10-05,2024,40,5,10
PALLAPIZZA,PAMPLONA,2024-10-06,2024,40,6,9
PALLAPIZZA,BILBAO,2024-10-06,2024,40,6,6
PALLAPIZZA,BURGOS,2024-10-06,2024,40,6,11
PALLAPIZZA,VITORIA,2024-10-06,2024,40,6,2
PALLAPIZZA,ZARAGOZA,2024-10-06,2024,40,6,13
PALLAPIZZA,PAMPLONA,2024-10-07,2024,41,0,8
PALLAPIZZA,BILBAO,2024-10-07,2024,41,0,3
PALLAPIZZA,BURGOS,2024-10-07,2024,41,0,6
PALLAPIZZA,VITORIA,2024-10-07,2024,41,0,9
PALLAPIZZA,ZARAGOZA,2024-10-07,2024,41,0,7
PALLAPIZZA,PAMPLONA,2024-10-08,2024,41,1,8
PALLAPIZZA,BILBAO,2024-10-08,2024,41,1,10
PALLAPIZZA,BURGOS,2024-10-08,2024,41,1,6
PALLAPIZZA,VITORIA,2024-10-08,2024,41,1,8
PALLAPIZZA,ZARAGOZA,2024-10-08,2024,41,1,7
PALLAPIZZA,PAMPLONA,2024-10-09,2024,41,2,3
PALLAPIZZA,BILBAO,2024-10-09,2024,41,2,2
PALLAPIZZA,BURGOS,2024-10-09,2024,41,2,5
PALLAPIZZA,VITORIA,2024-10-09,2024,41,2,10
PALLAPIZZA,ZARAGOZA,2024-10-09,2024,41,2,3
PALLAPIZZA,PAMPLONA,2024-10-10,2024,41,3,2
PALLAPIZZA,BILBAO,2024-10-10,2024,41,3,5
PALLAPIZZA,BURGOS,2024-10-10,2024,41,3,6
PALLAPIZZA,VITORIA,2024-10-10,2024,41,3,3
PALLAPIZZA,ZARAGOZA,2024-10-10,2024,41,3,4
PALLAPIZZA,PAMPLONA,2024-10-11,2024,41,4,2
PALLAPIZZA,BILBAO,2024-10-11,2024,41,4,20
PALLAPIZZA,BURGOS,2024-10-11,2024,41,4,5
PALLAPIZZA,VITORIA,2024-10-11,2024,41,4,5
PALLAPIZZA,ZARAGOZA,2024-10-11,2024,41,4,3
PALLAPIZZA,PAMPLONA,2024-10-12,2024,41,5,5
PALLAPIZZA,BILBAO,2024-10-12,2024,41,5,18
PALLAPIZZA,BURGOS,2024-10-12,2024,41,5,20
PALLAPIZZA,VITORIA,2024-10-12,2024,41,5,14
PALLAPIZZA,ZARAGOZA,2024-10-12,2024,41,5,6
PALLAPIZZA,PAMPLONA,2024-10-13,2024,41,6,4
PALLAPIZZA,BILBAO,2024-10-13,2024,41,6,3
PALLAPIZZA,BURGOS,2024-10-13,2024,41,6,6
PALLAPIZZA,VITORIA,2024-10-13,2024,41,6,6
PALLAPIZZA,ZARAGOZA,2024-10-13,2024,41,6,12
PALLAPIZZA,PAMPLONA,2024-10-14,2024,42,0,1
PALLAPIZZA,BILBAO,2024-10-14,2024,42,0,10
PALLAPIZZA,BURGOS,2024-10-14,2024,42,0,2
PALLAPIZZA,VITORIA,2024-10-14,2024,42,0,2
PALLAPIZZA,ZARAGOZA,2024-10-14,2024,42,0,7
PALLAPIZZA,PAMPLONA,2024-10-15,2024,42,1,8
PALLAPIZZA,BILBAO,2024-10-15,2024,42,1,7
PALLAPIZZA,BURGOS,2024-10-15,2024,42,1,10
PALLAPIZZA,VITORIA,2024-10-15,2024,42,1,6
PALLAPIZZA,ZARAGOZA,2024-10-15,2024,42,1,4
PALLAPIZZA,PAMPLONA,2024-10-16,2024,42,2,1
PALLAPIZZA,BILBAO,2024-10-16,2024,42,2,9
PALLAPIZZA,BURGOS,2024-10-16,2024,42,2,4
PALLAPIZZA,VITORIA,2024-10-16,2024,42,2,3
PALLAPIZZA,ZARAGOZA,2024-10-16,2024,42,2,0
PALLAPIZZA,PAMPLONA,2024-10-17,2024,42,3,9
PALLAPIZZA,BILBAO,2024-10-17,2024,42,3,2
PALLAPIZZA,BURGOS,2024-10-17,2024,42,3,3
PALLAPIZZA,VITORIA,2024-10-17,2024,42,3,5
PALLAPIZZA,ZARAGOZA,2024-10-17,2024,42,3,1
PALLAPIZZA,PAMPLONA,2024-10-18,2024,42,4,17
PALLAPIZZA,BILBAO,2024-10-18,2024,42,4,8
PALLAPIZZA,BURGOS,2024-10-18,2024,42,4,18
PALLAPIZZA,VITORIA,2024-10-18,2024,42,4,16
PALLAPIZZA,ZARAGOZA,2024-10-18,2024,42,4,16
PALLAPIZZA,PAMPLONA,2024-10-19,2024,42,5,14
PALLAPIZZA,BILBAO,2024-10-19,2024,42,5,15
PALLAPIZZA,BURGOS,2024-10-19,2024,42,5,17
PALLAPIZZA,VITORIA,2024-10-19,2024,42,5,11
PALLAPIZZA,ZARAGOZA,2024-10-19,2024,42,5,9
PALLAPIZZA,PAMPLONA,2024-10-20,2024,42,6,20
PALLAPIZZA,BILBAO,2024-10-20,2024,42,6,13
PALLAPIZZA,BURGOS,2024-10-20,2024,42,6,2
PALLAPIZZA,VITORIA,2024-10-20,2024,42,6,0
PALLAPIZZA,ZARAGOZA,2024-10-20,2024,42,6,20
PALLAPIZZA,PAMPLONA,2024-10-21,2024,43,0,7
PALLAPIZZA,BILBAO,2024-10-21,2024,43,0,2
PALLAPIZZA,BURGOS,2024-10-21,2024,43,0,1
PALLAPIZZA,VITORIA,2024-10-21,2024,43,0,2
PALLAPIZZA,ZARAGOZA,2024-10-21,2024,43,0,4
PALLAPIZZA,PAMPLONA,2024-10-22,2024,43,1,8
PALLAPIZZA,BILBAO,2024-10-22,2024,43,1,7
PALLAPIZZA,BURGOS,2024-10-22,2024,43,1,6
PALLAPIZZA,VITORIA,2024-10-22,2024,43,1,7
PALLAPIZZA,ZARAGOZA,2024-10-22,2024,43,1,6
PALLAPIZZA,PAMPLONA,2024-10-23,2024,43,2,3
PALLAPIZZA,BILBAO,2024-10-23,2024,43,2,2
PALLAPIZZA,BURGOS,2024-10-23,2024,43,2,4
PALLAPIZZA,VITORIA,2024-10-23,2024,43,2,0
PALLAPIZZA,ZARAGOZA,2024-10-23,2024,43,2,3
PALLAPIZZA,PAMPLONA,2024-10-24,2024,43,3,1
PALLAPIZZA,BILBAO,2024-10-24,2024,43,3,7
PALLAPIZZA,BURGOS,2024-10-24,2024,43,3,0
PALLAPIZZA,VITORIA,2024-10-24,2024,43,3,8
PALLAPIZZA,ZARAGOZA,2024-10-24,2024,43,3,2
PALLAPIZZA,PAMPLONA,2024-10-25,2024,43,4,6
PALLAPIZZA,BILBAO,2024-10-25,2024,43,4,7
PALLAPIZZA,BURGOS,2024-10-25,2024,43,4,1
PALLAPIZZA,VITORIA,2024-10-25,2024,43,4,18
PALLAPIZZA,ZARAGOZA,2024-10-25,2024,43,4,15
PALLAPIZZA,PAMPLONA,2024-10-26,2024,43,5,14
PALLAPIZZA,BILBAO,2024-10-26,2024,43,5,17
PALLAPIZZA,BURGOS,2024-10-26,2024,43,5,7
PALLAPIZZA,VITORIA,2024-10-26,2024,43,5,20
PALLAPIZZA,ZARAGOZA,2024-10-26,2024,43,5,7
PALLAPIZZA,PAMPLONA,2024-10-27,2024,43,6,13
PALLAPIZZA,BILBAO,2024-10-27,2024,43,6,10
PALLAPIZZA,BURGOS,2024-10-27,2024,43,6,7
PALLAPIZZA,VITORIA,2024-10-27,2024,43,6,14
PALLAPIZZA,ZARAGOZA,2024-10-27,2024,43,6,8
PALLAPIZZA,PAMPLONA,2024-10-28,2024,44,0,9
PALLAPIZZA,BILBAO,2024-10-28,2024,44,0,3
PALLAPIZZA,BURGOS,2024-10-28,2024,44,0,2
PALLAPIZZA,VITORIA,2024-10-28,2024,44,0,7
PALLAPIZZA,ZARAGOZA,2024-10-28,2024,44,0,4
PALLAPIZZA,PAMPLONA,2024-10-29,2024,44,1,7
PALLAPIZZA,BILBAO,2024-10-29,2024,44,1,0
PALLAPIZZA,BURGOS,2024-10-29,2024,44,1,0
PALLAPIZZA,VITORIA,2024-10-29,2024,44,1,2
PALLAPIZZA,ZARAGOZA,2024-10-29,2024,44,1,3
PALLAPIZZA,PAMPLONA,2024-10-30,2024,44,2,5
PALLAPIZZA,BILBAO,2024-10-30,2024,44,2,4
PALLAPIZZA,BURGOS,2024-10-30,2024,44,2,10
PALLAPIZZA,VITORIA,2024-10-30,2024,44,2,5
PALLAPIZZA,ZARAGOZA,2024-10-30,2024,44,2,1
PALLAPIZZA,PAMPLONA,2024-10-31,2024,44,3,3
PALLAPIZZA,BILBAO,2024-10-31,2024,44,3,8
PALLAPIZZA,BURGOS,2024-10-31,2024,44,3,3
PALLAPIZZA,VITORIA,2024-10-31,2024,44,3,0
PALLAPIZZA,ZARAGOZA,2024-10-31,2024,44,3,10
PALLAPIZZA,PAMPLONA,2024-11-01,2024,44,4,3
PALLAPIZZA,BILBAO,2024-11-01,2024,44,4,13
PALLAPIZZA,BURGOS,2024-11-01,2024,44,4,4
PALLAPIZZA,VITORIA,2024-11-01,2024,44,4,9
PALLAPIZZA,ZARAGOZA,2024-11-01,2024,44,4,11
PALLAPIZZA,PAMPLONA,2024-11-02,2024,44,5,5
PALLAPIZZA,BILBAO,2024-11-02,2024,44,5,9
PALLAPIZZA,BURGOS,2024-11-02,2024,44,5,14
PALLAPIZZA,VITORIA,2024-11-02,2024,44,5,2
PALLAPIZZA,ZARAGOZA,2024-11-02,2024,44,5,14
PALLAPIZZA,PAMPLONA,2024-11-03,2024,44,6,10
PALLAPIZZA,BILBAO,2024-11-03,2024,44,6,18
PALLAPIZZA,BURGOS,2024-11-03,2024,44,6,19
PALLAPIZZA,VITORIA,2024-11-03,2024,44,6,3
PALLAPIZZA,ZARAGOZA,2024-11-03,2024,44,6,20
PALLAPIZZA,PAMPLONA,2024-11-04,2024,45,0,2
PALLAPIZZA,BILBAO,2024-11-04,2024,45,0,6
PALLAPIZZA,BURGOS,2024-11-04,2024,45,0,6
PALLAPIZZA,VITORIA,2024-11-04,2024,45,0,3
PALLAPIZZA,ZARAGOZA,2024-11-04,2024,45,0,5
PALLAPIZZA,PAMPLONA,2024-11-05,2024,45,1,5
PALLAPIZZA,BILBAO,2024-11-05,2024,45,1,0
PALLAPIZZA,BURGOS,2024-11-05,2024,45,1,1
PALLAPIZZA,VITORIA,2024-11-05,2024,45,1,2
PALLAPIZZA,ZARAGOZA,2024-11-05,2024,45,1,5
PALLAPIZZA,PAMPLONA,2024-11-06,2024,45,2,7
PALLAPIZZA,BILBAO,2024-11-06,2024,45,2,9
PALLAPIZZA,BURGOS,2024-11-06,2024,45,2,3
PALLAPIZZA,VITORIA,2024-11-06,2024,45,2,7
PALLAPIZZA,ZARAGOZA,2024-11-06,2024,45,2,10
PALLAPIZZA,PAMPLONA,2024-11-07,2024,45,3,8
PALLAPIZZA,BILBAO,2024-11-07,2024,45,3,6
PALLAPIZZA,BURGOS,2024-11-07,2024,45,3,5
PALLAPIZZA,VITORIA,2024-11-07,2024,45,3,10
PALLAPIZZA,ZARAGOZA,2024-11-07,2024,45,3,1
PALLAPIZZA,PAMPLONA,2024-11-08,2024,45,4,15
PALLAPIZZA,BILBAO,2024-11-08,2024,45,4,1
PALLAPIZZA,BURGOS,2024-11-08,2024,45,4,11
PALLAPIZZA,VITORIA,2024-11-08,2024,45,4,12
PALLAPIZZA,ZARAGOZA,2024-11-08,2024,45,4,12
PALLAPIZZA,PAMPLONA,2024-11-09,2024,45,5,12
PALLAPIZZA,BILBAO,2024-11-09,2024,45,5,14
PALLAPIZZA,BURGOS,2024-11-09,2024,45,5,16
PALLAPIZZA,VITORIA,2024-11-09,2024,45,5,19
PALLAPIZZA,ZARAGOZA,2024-11-09,2024,45,5,14
PALLAPIZZA,PAMPLONA,2024-11-10,2024,45,6,20
PALLAPIZZA,BILBAO,2024-11-10,2024,45,6,19
PALLAPIZZA,BURGOS,2024-11-10,2024,45,6,1
PALLAPIZZA,VITORIA,2024-11-10,2024,45,6,9
PALLAPIZZA,ZARAGOZA,2024-11-10,2024,45,6,0
PALLAPIZZA,PAMPLONA,2024-11-11,2024,46,0,5
PALLAPIZZA,BILBAO,2024-11-11,2024,46,0,9
PALLAPIZZA,BURGOS,2024-11-11,2024,46,0,1
PALLAPIZZA,VITORIA,2024-11-11,2024,46,0,4
PALLAPIZZA,ZARAGOZA,2024-11-11,2024,46,0,0
PALLAPIZZA,PAMPLONA,2024-11-12,2024,46,1,9
PALLAPIZZA,BILBAO,2024-11-12,2024,46,1,9
PALLAPIZZA,BURGOS,2024-11-12,2024,46,1,3
PALLAPIZZA,VITORIA,2024-11-12,2024,46,1,9
PALLAPIZZA,ZARAGOZA,2024-11-12,2024,46,1,7
PALLAPIZZA,PAMPLONA,2024-11-13,2024,46,2,2
PALLAPIZZA,BILBAO,2024-11-13,2024,46,2,5
PALLAPIZZA,BURGOS,2024-11-13,2024,46,2,9
PALLAPIZZA,VITORIA,2024-11-13,2024,46,2,9
PALLAPIZZA,ZARAGOZA,2024-11-13,2024,46,2,7
PALLAPIZZA,PAMPLONA,2024-11-14,2024,46,3,3
PALLAPIZZA,BILBAO,2024-11-14,2024,46,3,8
PALLAPIZZA,BURGOS,2024-11-14,2024,46,3,2
PALLAPIZZA,VITORIA,2024-11-14,2024,46,3,7
PALLAPIZZA,ZARAGOZA,2024-11-14,2024,46,3,4
PALLAPIZZA,PAMPLONA,2024-11-15,2024,46,4,0
PALLAPIZZA,BILBAO,2024-11-15,2024,46,4,19
PALLAPIZZA,BURGOS,2024-11-15,2024,46,4,6
PALLAPIZZA,VITORIA,2024-11-15,2024,46,4,1
PALLAPIZZA,ZARAGOZA,2024-11-15,2024,46,4,17
PALLAPIZZA,PAMPLONA,2024-11-16,2024,46,5,2
PALLAPIZZA,BILBAO,2024-11-16,2024,46,5,4
PALLAPIZZA,BURGOS,2024-11-16,2024,46,5,6
PALLAPIZZA,VITORIA,2024-11-16,2024,46,5,17
PALLAPIZZA,ZARAGOZA,2024-11-16,2024,46,5,16
PALLAPIZZA,PAMPLONA,2024-11-17,2024,46,6,18
PALLAPIZZA,BILBAO,2024-11-17,2024,46,6,17
PALLAPIZZA,BURGOS,2024-11-17,2024,46,6,0
PALLAPIZZA,VITORIA,2024-11-17,2024,46,6,18
PALLAPIZZA,ZARAGOZA,2024-11-17,2024,46,6,5
PALLAPIZZA,PAMPLONA,2024-11-18,2024,47,0,1
PALLAPIZZA,BILBAO,2024-11-18,2024,47,0,8
PALLAPIZZA,BURGOS,2024-11-18,2024,47,0,2
PALLAPIZZA,VITORIA,2024-11-18,2024,47,0,3
PALLAPIZZA,ZARAGOZA,2024-11-18,2024,47,0,4
PALLAPIZZA,PAMPLONA,2024-11-19,2024,47,1,1
PALLAPIZZA,BILBAO,2024-11-19,2024,47,1,9
PALLAPIZZA,BURGOS,2024-11-19,2024,47,1,8
PALLAPIZZA,VITORIA,2024-11-19,2024,47,1,10
PALLAPIZZA,ZARAGOZA,2024-11-19,2024,47,1,1
PALLAPIZZA,PAMPLONA,2024-11-20,2024,47,2,6
PALLAPIZZA,BILBAO,2024-11-20,2024,47,2,5
PALLAPIZZA,BURGOS,2024-11-20,2024,47,2,6
PALLAPIZZA,VITORIA,2024-11-20,2024,47,2,1
PALLAPIZZA,ZARAGOZA,2024-11-20,2024,47,2,10
PALLAPIZZA,PAMPLONA,2024-11-21,2024,47,3,6
PALLAPIZZA,BILBAO,2024-11-21,2024,47,3,8
PALLAPIZZA,BURGOS,2024-11-21,2024,47,3,5
PALLAPIZZA,VITORIA,2024-11-21,2024,47,3,3
PALLAPIZZA,ZARAGOZA,2024-11-21,2024,47,3,1
PALLAPIZZA,PAMPLONA,2024-11-22,2024,47,4,13
PALLAPIZZA,BILBAO,2024-11-22,2024,47,4,2
PALLAPIZZA,BURGOS,2024-11-22,2024,47,4,7
PALLAPIZZA,VITORIA,2024-11-22,2024,47,4,3
PALLAPIZZA,ZARAGOZA,2024-11-22,2024,47,4,12
PALLAPIZZA,PAMPLONA,2024-11-23,2024,47,5,1
PALLAPIZZA,BILBAO,2024-11-23,2024,47,5,10
PALLAPIZZA,BURGOS,2024-11-23,2024,47,5,16
PALLAPIZZA,VITORIA,2024-11-23,2024,47,5,2
PALLAPIZZA,ZARAGOZA,2024-11-23,2024,47,5,2
PALLAPIZZA,PAMPLONA,2024-11-24,2024,47,6,20
PALLAPIZZA,BILBAO,2024-11-24,2024,47,6,9
PALLAPIZZA,BURGOS,2024-11-24,2024,47,6,19
PALLAPIZZA,VITORIA,2024-11-24,2024,47,6,13
PALLAPIZZA,ZARAGOZA,2024-11-24,2024,47,6,7
PALLAPIZZA,PAMPLONA,2024-11-25,2024,48,0,0
PALLAPIZZA,BILBAO,2024-11-25,2024,48,0,10
PALLAPIZZA,BURGOS,2024-11-25,2024,48,0,4
PALLAPIZZA,VITORIA,2024-11-25,2024,48,0,3
PALLAPIZZA,ZARAGOZA,2024-11-25,2024,48,0,9
PALLAPIZZA,PAMPLONA,2024-11-26,2024,48,1,7
PALLAPIZZA,BILBAO,2024-11-26,2024,48,1,2
PALLAPIZZA,BURGOS,2024-11-26,2024,48,1,10
PALLAPIZZA,VITORIA,2024-11-26,2024,48,1,5
PALLAPIZZA,ZARAGOZA,2024-11-26,2024,48,1,10
PALLAPIZZA,PAMPLONA,2024-11-27,2024,48,2,5
PALLAPIZZA,BILBAO,2024-11-27,2024,48,2,4
PALLAPIZZA,BURGOS,2024-11-27,2024,48,2,3
PALLAPIZZA,VITORIA,2024-11-27,2024,48,2,10
PALLAPIZZA,ZARAGOZA,2024-11-27,2024,48,2,1
PALLAPIZZA,PAMPLONA,2024-11-28,2024,48,3,7
PALLAPIZZA,BILBAO,2024-11-28,2024,48,3,10
PALLAPIZZA,BURGOS,2024-11-28,2024,48,3,6
PALLAPIZZA,VITORIA,2024-11-28,2024,48,3,6
PALLAPIZZA,ZARAGOZA,2024-11-28,2024,48,3,7
PALLAPIZZA,PAMPLONA,2024-11-29,2024,48,4,14
PALLAPIZZA,BILBAO,2024-11-29,2024,48,4,15
PALLAPIZZA,BURGOS,2024-11-29,2024,48,4,3
PALLAPIZZA,VITORIA,2024-11-29,2024,48,4,1
PALLAPIZZA,ZARAGOZA,2024-11-29,2024,48,4,4
PALLAPIZZA,PAMPLONA,2024-11-30,2024,48,5,15
PALLAPIZZA,BILBAO,2024-11-30,2024,48,5,19
PALLAPIZZA,BURGOS,2024-11-30,2024,48,5,10
PALLAPIZZA,VITORIA,2024-11-30,2024,48,5,10
PALLAPIZZA,ZARAGOZA,2024-11-30,2024,48,5,11
PALLAPIZZA,PAMPLONA,2024-12-01,2024,48,6,17
PALLAPIZZA,BILBAO,2024-12-01,2024,48,6,1
PALLAPIZZA,BURGOS,2024-12-01,2024,48,6,12
PALLAPIZZA,VITORIA,2024-12-01,2024,48,6,2
PALLAPIZZA,ZARAGOZA,2024-12-01,2024,48,6,4
PALLAPIZZA,PAMPLONA,2024-12-02,2024,49,0,9
PALLAPIZZA,BILBAO,2024-12-02,2024,49,0,5
PALLAPIZZA,BURGOS,2024-12-02,2024,49,0,1
PALLAPIZZA,VITORIA,2024-12-02,2024,49,0,7
PALLAPIZZA,ZARAGOZA,2024-12-02,2024,49,0,2
PALLAPIZZA,PAMPLONA,2024-12-03,2024,49,1,10
PALLAPIZZA,BILBAO,2024-12-03,2024,49,1,4
PALLAPIZZA,BURGOS,2024-12-03,2024,49,1,1
PALLAPIZZA,VITORIA,2024-12-03,2024,49,1,6
PALLAPIZZA,ZARAGOZA,2024-12-03,2024,49,1,2
PALLAPIZZA,PAMPLONA,2024-12-04,2024,49,2,1
