p_company_name,p_venue_name,date,p_year,p_week_number,weekday,product_code,product_name,stock,capacity
PALLAPIZZA,ZARAGOZA,2025-10-23,2025,43,3,PROD_7,Champiñones,122,143
PALLAPIZZA,ZARAGOZA,2025-10-23,2025,43,3,PROD_8,Pimientos asados,137,168
PALLAPIZZA,ZARAGOZA,2025-10-23,2025,43,3,PROD_9,Aceite de oliva virgen extra,119,133
PALLAPIZZA,ZARAGOZA,2025-10-23,2025,43,3,PROD_10,Anchoas,123,149
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_1,Mozzarella,144,166
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_2,Aceitunas,120,136
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_3,Tomate triturado,165,183
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_4,Harina de trigo,134,139
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_5,Cerveza Mahou,152,180
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_6,Jamón ibérico,123,141
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_7,Champiñones,109,143
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_8,Pimientos asados,161,168
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_9,Aceite de oliva virgen extra,106,133
PALLAPIZZA,PAMPLONA,2025-10-24,2025,43,4,PROD_10,Anchoas,124,149
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_1,Mozzarella,148,166
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_2,Aceitunas,123,136
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_3,Tomate triturado,173,183
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_4,Harina de trigo,133,139
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_5,Cerveza Mahou,156,180
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_6,Jamón ibérico,111,141
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_7,Champiñones,117,143
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_8,Pimientos asados,144,168
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_9,Aceite de oliva virgen extra,107,133
PALLAPIZZA,BILBAO,2025-10-24,2025,43,4,PROD_10,Anchoas,130,149
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_1,Mozzarella,149,166
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_2,Aceitunas,107,136
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_3,Tomate triturado,146,183
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_4,Harina de trigo,124,139
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_5,Cerveza Mahou,156,180
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_6,Jamón ibérico,135,141
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_7,Champiñones,125,143
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_8,Pimientos asados,150,168
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_9,Aceite de oliva virgen extra,112,133
PALLAPIZZA,BURGOS,2025-10-24,2025,43,4,PROD_10,Anchoas,117,149
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_1,Mozzarella,139,166
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_2,Aceitunas,114,136
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_3,Tomate triturado,164,183
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_4,Harina de trigo,134,139
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_5,Cerveza Mahou,159,180
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_6,Jamón ibérico,132,141
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_7,Champiñones,130,143
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_8,Pimientos asados,152,168
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,VITORIA,2025-10-24,2025,43,4,PROD_10,Anchoas,124,149
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_1,Mozzarella,136,166
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_2,Aceitunas,122,136
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_3,Tomate triturado,164,183
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_4,Harina de trigo,119,139
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_5,Cerveza Mahou,169,180
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_6,Jamón ibérico,130,141
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_7,Champiñones,119,143
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_8,Pimientos asados,135,168
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_9,Aceite de oliva virgen extra,116,133
PALLAPIZZA,ZARAGOZA,2025-10-24,2025,43,4,PROD_10,Anchoas,121,149
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_1,Mozzarella,140,166
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_2,Aceitunas,115,136
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_3,Tomate triturado,161,183
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_4,Harina de trigo,131,139
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_5,Cerveza Mahou,148,180
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_6,Jamón ibérico,120,141
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_7,Champiñones,105,143
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_8,Pimientos asados,158,168
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_9,Aceite de oliva virgen extra,101,133
PALLAPIZZA,PAMPLONA,2025-10-25,2025,43,5,PROD_10,Anchoas,121,149
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_1,Mozzarella,145,166
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_2,Aceitunas,120,136
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_3,Tomate triturado,169,183
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_4,Harina de trigo,130,139
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_5,Cerveza Mahou,152,180
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_6,Jamón ibérico,108,141
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_7,Champiñones,115,143
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_8,Pimientos asados,140,168
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_9,Aceite de oliva virgen extra,104,133
PALLAPIZZA,BILBAO,2025-10-25,2025,43,5,PROD_10,Anchoas,125,149
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_1,Mozzarella,145,166
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_2,Aceitunas,104,136
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_3,Tomate triturado,143,183
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_4,Harina de trigo,121,139
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_5,Cerveza Mahou,153,180
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_6,Jamón ibérico,131,141
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_7,Champiñones,122,143
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_8,Pimientos asados,146,168
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_9,Aceite de oliva virgen extra,109,133
PALLAPIZZA,BURGOS,2025-10-25,2025,43,5,PROD_10,Anchoas,113,149
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_1,Mozzarella,135,166
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_2,Aceitunas,111,136
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_3,Tomate triturado,161,183
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_4,Harina de trigo,131,139
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_5,Cerveza Mahou,156,180
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_6,Jamón ibérico,127,141
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_7,Champiñones,127,143
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_8,Pimientos asados,149,168
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_9,Aceite de oliva virgen extra,105,133
PALLAPIZZA,VITORIA,2025-10-25,2025,43,5,PROD_10,Anchoas,120,149
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_1,Mozzarella,133,166
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_2,Aceitunas,118,136
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_3,Tomate triturado,160,183
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_4,Harina de trigo,115,139
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_5,Cerveza Mahou,166,180
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_6,Jamón ibérico,127,141
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_7,Champiñones,115,143
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_8,Pimientos asados,131,168
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_9,Aceite de oliva virgen extra,112,133
PALLAPIZZA,ZARAGOZA,2025-10-25,2025,43,5,PROD_10,Anchoas,116,149
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_1,Mozzarella,139,166
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_2,Aceitunas,112,136
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_3,Tomate triturado,157,183
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_4,Harina de trigo,129,139
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_5,Cerveza Mahou,146,180
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_6,Jamón ibérico,117,141
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_7,Champiñones,104,143
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_8,Pimientos asados,155,168
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_9,Aceite de oliva virgen extra,98,133
PALLAPIZZA,PAMPLONA,2025-10-26,2025,43,6,PROD_10,Anchoas,119,149
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_1,Mozzarella,143,166
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_2,Aceitunas,118,136
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_3,Tomate triturado,167,183
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_4,Harina de trigo,128,139
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_6,Jamón ibérico,105,141
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_7,Champiñones,112,143
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_8,Pimientos asados,138,168
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_9,Aceite de oliva virgen extra,101,133
PALLAPIZZA,BILBAO,2025-10-26,2025,43,6,PROD_10,Anchoas,122,149
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_1,Mozzarella,143,166
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_2,Aceitunas,102,136
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_3,Tomate triturado,141,183
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_4,Harina de trigo,118,139
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_6,Jamón ibérico,129,141
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_7,Champiñones,119,143
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_8,Pimientos asados,144,168
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,BURGOS,2025-10-26,2025,43,6,PROD_10,Anchoas,111,149
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_1,Mozzarella,133,166
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_2,Aceitunas,108,136
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_3,Tomate triturado,159,183
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_4,Harina de trigo,128,139
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_5,Cerveza Mahou,154,180
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_6,Jamón ibérico,124,141
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_7,Champiñones,126,143
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_8,Pimientos asados,148,168
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_9,Aceite de oliva virgen extra,104,133
PALLAPIZZA,VITORIA,2025-10-26,2025,43,6,PROD_10,Anchoas,118,149
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_1,Mozzarella,131,166
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_2,Aceitunas,115,136
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_3,Tomate triturado,158,183
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_5,Cerveza Mahou,163,180
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_6,Jamón ibérico,124,141
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_7,Champiñones,112,143
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_8,Pimientos asados,128,168
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,ZARAGOZA,2025-10-26,2025,43,6,PROD_10,Anchoas,113,149
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_1,Mozzarella,139,166
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_2,Aceitunas,111,136
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_3,Tomate triturado,157,183
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_4,Harina de trigo,128,139
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_5,Cerveza Mahou,146,180
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_6,Jamón ibérico,115,141
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_7,Champiñones,103,143
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_8,Pimientos asados,152,168
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_9,Aceite de oliva virgen extra,98,133
PALLAPIZZA,PAMPLONA,2025-10-27,2025,44,0,PROD_10,Anchoas,119,149
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_1,Mozzarella,142,166
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_2,Aceitunas,117,136
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_3,Tomate triturado,167,183
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_4,Harina de trigo,128,139
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_5,Cerveza Mahou,149,180
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_6,Jamón ibérico,105,141
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_7,Champiñones,112,143
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_8,Pimientos asados,138,168
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_9,Aceite de oliva virgen extra,101,133
PALLAPIZZA,BILBAO,2025-10-27,2025,44,0,PROD_10,Anchoas,121,149
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_1,Mozzarella,143,166
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_2,Aceitunas,102,136
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_3,Tomate triturado,139,183
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_4,Harina de trigo,117,139
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_5,Cerveza Mahou,150,180
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_6,Jamón ibérico,128,141
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_7,Champiñones,118,143
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_8,Pimientos asados,144,168
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_9,Aceite de oliva virgen extra,107,133
PALLAPIZZA,BURGOS,2025-10-27,2025,44,0,PROD_10,Anchoas,110,149
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_1,Mozzarella,133,166
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_2,Aceitunas,108,136
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_3,Tomate triturado,159,183
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_4,Harina de trigo,127,139
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_5,Cerveza Mahou,154,180
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_6,Jamón ibérico,124,141
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_7,Champiñones,126,143
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_8,Pimientos asados,146,168
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_9,Aceite de oliva virgen extra,103,133
PALLAPIZZA,VITORIA,2025-10-27,2025,44,0,PROD_10,Anchoas,118,149
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_1,Mozzarella,131,166
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_2,Aceitunas,114,136
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_3,Tomate triturado,158,183
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_4,Harina de trigo,112,139
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_5,Cerveza Mahou,163,180
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_6,Jamón ibérico,123,141
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_7,Champiñones,111,143
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_8,Pimientos asados,128,168
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,ZARAGOZA,2025-10-27,2025,44,0,PROD_10,Anchoas,112,149
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_1,Mozzarella,153,166
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_2,Aceitunas,119,136
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_3,Tomate triturado,165,183
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_4,Harina de trigo,128,139
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_5,Cerveza Mahou,179,180
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_6,Jamón ibérico,125,141
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_7,Champiñones,117,143
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_8,Pimientos asados,152,168
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_9,Aceite de oliva virgen extra,131,133
PALLAPIZZA,PAMPLONA,2025-10-28,2025,44,1,PROD_10,Anchoas,142,149
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_1,Mozzarella,142,166
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_2,Aceitunas,131,136
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_3,Tomate triturado,167,183
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_4,Harina de trigo,134,139
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_5,Cerveza Mahou,149,180
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_6,Jamón ibérico,131,141
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_7,Champiñones,128,143
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_8,Pimientos asados,163,168
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_9,Aceite de oliva virgen extra,115,133
PALLAPIZZA,BILBAO,2025-10-28,2025,44,1,PROD_10,Anchoas,121,149
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_1,Mozzarella,156,166
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_2,Aceitunas,120,136
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_3,Tomate triturado,156,183
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_4,Harina de trigo,138,139
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_5,Cerveza Mahou,175,180
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_6,Jamón ibérico,134,141
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_7,Champiñones,141,143
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_8,Pimientos asados,165,168
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_9,Aceite de oliva virgen extra,122,133
PALLAPIZZA,BURGOS,2025-10-28,2025,44,1,PROD_10,Anchoas,144,149
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_1,Mozzarella,138,166
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_2,Aceitunas,130,136
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_3,Tomate triturado,169,183
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_4,Harina de trigo,129,139
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_5,Cerveza Mahou,154,180
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_6,Jamón ibérico,124,141
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_7,Champiñones,136,143
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_8,Pimientos asados,151,168
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_9,Aceite de oliva virgen extra,118,133
PALLAPIZZA,VITORIA,2025-10-28,2025,44,1,PROD_10,Anchoas,138,149
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_1,Mozzarella,145,166
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_2,Aceitunas,114,136
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_3,Tomate triturado,158,183
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_4,Harina de trigo,125,139
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_5,Cerveza Mahou,163,180
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_6,Jamón ibérico,140,141
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_7,Champiñones,123,143
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_8,Pimientos asados,165,168
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_9,Aceite de oliva virgen extra,108,133
PALLAPIZZA,ZARAGOZA,2025-10-28,2025,44,1,PROD_10,Anchoas,119,149
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_1,Mozzarella,153,166
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_2,Aceitunas,119,136
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_3,Tomate triturado,165,183
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_4,Harina de trigo,127,139
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_5,Cerveza Mahou,179,180
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_6,Jamón ibérico,125,141
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_7,Champiñones,116,143
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_8,Pimientos asados,151,168
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_9,Aceite de oliva virgen extra,130,133
PALLAPIZZA,PAMPLONA,2025-10-29,2025,44,2,PROD_10,Anchoas,142,149
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_1,Mozzarella,141,166
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_2,Aceitunas,131,136
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_3,Tomate triturado,166,183
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_4,Harina de trigo,134,139
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_5,Cerveza Mahou,147,180
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_6,Jamón ibérico,131,141
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_7,Champiñones,127,143
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_8,Pimientos asados,163,168
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_9,Aceite de oliva virgen extra,114,133
PALLAPIZZA,BILBAO,2025-10-29,2025,44,2,PROD_10,Anchoas,121,149
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_1,Mozzarella,156,166
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_2,Aceitunas,119,136
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_3,Tomate triturado,155,183
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_4,Harina de trigo,137,139
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_5,Cerveza Mahou,173,180
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_6,Jamón ibérico,133,141
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_7,Champiñones,141,143
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_8,Pimientos asados,164,168
PALLAPIZZA,BURGOS,2025-10-29,2025,44,2,PROD_9,Aceite de oliva virgen extra,121,133
